ean,title,seller,seller_url,price_eur,delivery_eur,box_price_eur,scraped_at
8590804085539,Súprava vrtákov FESTA HSS 4341 1.0-13mm 25ks,MCprofi,,37.89,39.68,33.39,2026-04-21T00:00:41.037685+00:00
8590804088431,Sponkovačka 5v1 FESTA 23927,KUTILOVO,,27.72,30.31,27.72,2026-04-21T00:00:54.670837+00:00
8590804088431,Pištoľ sponkovacia FESTA univerzálna 5v1,iBrusivo_cz,,34.66,36.65,27.72,2026-04-21T00:00:54.670837+00:00
8590804088431,Pištoľ sponkovacia FESTA univerzálna 5v1,Shop_Garho,,37.06,39.65,27.72,2026-04-21T00:00:54.670837+00:00
8590804088431,Festa Pištoľ sponkovacia 5v1,TSBohemia,,30.84,29.81,27.72,2026-04-21T00:00:54.670837+00:00
8590804088431,Univerzálna zošívačka Festa 5 v 1 FESTA,iiPLUTO,,35.23,41.72,27.72,2026-04-21T00:00:54.670837+00:00
8590804088431,Festa Univerzálna zošívačka 5 v 1 FESTA,iPLUTO,,35.78,42.27,27.72,2026-04-21T00:00:54.670837+00:00
8590804088431,Festa Univerzálna zošívačka 5 v 1 FESTA,Apolllos,,39.85,43.84,27.72,2026-04-21T00:00:54.670837+00:00
8590804089704,Kotúč Nylon 75 mm P240 22092,KUTILOVO,,2.60,5.19,2.60,2026-04-21T00:01:44.386012+00:00
8590804089704,Kotúč brúsny nylon 75mm P240 stopka,iBrusivo_cz,,3.11,5.10,2.60,2026-04-21T00:01:44.386012+00:00
8590804085812,Kotúč fibrový priemer 125 mm Zrnitosť 100 3 ks 22163,KUTILOVO,,3.22,5.81,3.22,2026-04-21T00:02:20.719589+00:00
8590804085812,Kotúč brúsny fibrový FESTA 125 P100 3ks,iBrusivo_cz,,4.02,6.01,3.22,2026-04-21T00:02:20.719589+00:00
8590804085829,Kotúč fibrový priemer 125 mm Zrnitosť 120 3 ks 22164,KUTILOVO,,3.17,5.76,3.17,2026-04-21T00:02:34.173537+00:00
8590804085829,Kotúč brúsny fibrový FESTA 125 P120 3ks,iBrusivo_cz,,3.97,5.96,3.17,2026-04-21T00:02:34.173537+00:00
8590804085829,Kotúč brúsny fibrový FESTA 125 P120 3ks,MCprofi,,2.93,4.72,3.17,2026-04-21T00:02:34.173537+00:00
8590804080138,"Vrták priemer 5,0 338 HSS-G Co5% 22550",KUTILOVO,,1.99,4.58,1.99,2026-04-21T00:02:48.979302+00:00
8590804080138,FESTA Vrták HSS-G CO5 5.00mm 22550.01,DoktorKladivo,,2.30,4.29,1.99,2026-04-21T00:02:48.979302+00:00
8590804080138,Vrták HSS-G CO5 FESTA 5.00mm,iBrusivo_cz,,2.41,4.40,1.99,2026-04-21T00:02:48.979302+00:00
8590804080138,Vrták vybrusovaný Co5% HSS-G W9 - 05 ks / balenie 1 ks,StrefaCZ,,2.87,4.86,1.99,2026-04-21T00:02:48.979302+00:00
8590804087236,Vrták priemer 4 mm na sklo a keramiku 4 br. 24780,KUTILOVO,,2.61,5.20,2.61,2026-04-21T00:04:58.798834+00:00
8590804087236,"FESTA Vrták 4mm do skla, keramiky, dlažby 24780.01",DoktorKladivo,,3.11,5.10,2.61,2026-04-21T00:04:58.798834+00:00
8590804087236,"Vrták FESTA 4mm do skla, keramiky, dlažby",iBrusivo_cz,,3.31,5.30,2.61,2026-04-21T00:04:58.798834+00:00
8590804087236,"Vrták FESTA 4mm do skla, keramiky, dlažby",MCprofi,,2.43,4.22,2.61,2026-04-21T00:04:58.798834+00:00
8590804088257,Nožík lovecký nerez 230 mm 16229,KUTILOVO,,6.71,9.30,6.71,2026-04-21T00:05:35.560175+00:00
8590804088257,"Nôž poľovnícky FESTA nerez 230 mm, pošva",iBrusivo_cz,,8.27,10.26,6.71,2026-04-21T00:05:35.560175+00:00
8590804089414,Kotúč B 20 x 20 x 6 mm na stopke lamelový P80 21852,KUTILOVO,,1.19,3.78,1.19,2026-04-21T00:05:51.672359+00:00
8590804089414,"Kotúč lamelový brúsny 20 x 20 mm, Ø 6 mm, P80, na stopke",euronaradi,,1.12,2.91,1.19,2026-04-21T00:05:51.672359+00:00
8590804089414,"Kotúč lamelový brúsny 20x20x6mm P80, na stopke",iBrusivo_cz,,1.72,3.71,1.19,2026-04-21T00:05:51.672359+00:00
8590804082132,Kľúč 3110 19 x 24 17593 CrV vidlicový obojstranný,KUTILOVO,,3.54,6.13,3.54,2026-04-21T00:06:51.475787+00:00
8590804082132,Kľúč otvorený FESTA CrV 19x24mm,MCprofi,,3.34,5.13,3.54,2026-04-21T00:06:51.475787+00:00
8590804082132,Kľúč otvorený FESTA CrV 19x24mm,iBrusivo_cz,,4.21,6.20,3.54,2026-04-21T00:06:51.475787+00:00
8590804082132,Kľúč otvorený FESTA CrV 19x24mm,Shop_Garho,,4.96,7.55,3.54,2026-04-21T00:06:51.475787+00:00
8590804082132,Kľúč otvorený FESTA CrV 19x24mm,MCprofi,,3.34,5.13,3.54,2026-04-21T00:06:51.475787+00:00
8590804033677,Skrutkovač plochý krátky 5 x 38 mm 18124,KUTILOVO,,1.67,4.26,1.67,2026-04-21T00:07:25.469580+00:00
8590804033677,"Skrutkovač plochý FESTA S2 S 5,5x38 krátky",iBrusivo_cz,,2.09,4.08,1.67,2026-04-21T00:07:25.469580+00:00
8590804033677,"Skrutkovač plochý 5,5x 38 S2 FESTA",VISOTRADE,,3.06,5.05,1.67,2026-04-21T00:07:25.469580+00:00
8590804089278,Brašňa elektrikárska 27x43x18cm 37345,KUTILOVO,,125.33,127.92,125.33,2026-04-21T00:11:12.968790+00:00
8590804089278,Taška na náradie elektrikárska čierna 27x43x18cm,iBrusivo_cz,,144.64,146.63,125.33,2026-04-21T00:11:12.968790+00:00
8590804089254,Brašňa s vystuženým dnom 24x43x15 cm 37343,KUTILOVO,,62.33,64.92,62.33,2026-04-21T00:11:30.282575+00:00
8590804089254,Taška na náradie čierna 24x43x15cm vystužené dno,iBrusivo_cz,,70.52,72.51,62.33,2026-04-21T00:11:30.282575+00:00
8590804087243,Vrták priemer 5 mm na sklo a keramiku 4 br. 24781,KUTILOVO,,2.85,5.44,2.85,2026-04-21T00:12:38.543329+00:00
8590804087243,"FESTA Vrták 5mm do skla, keramiky, dlažby 24781.01",DoktorKladivo,,3.28,5.27,2.85,2026-04-21T00:12:38.543329+00:00
8590804087243,"Vrták FESTA 5mm do skla, keramiky, dlažby",iBrusivo_cz,,3.47,5.46,2.85,2026-04-21T00:12:38.543329+00:00
8590804087281,Vrták priemer 12 mm na sklo a keramiku 4 br. 24785,KUTILOVO,,4.20,6.79,4.20,2026-04-21T00:12:53.540390+00:00
8590804087281,"FESTA Vrták 12mm do skla, keramiky, dlažby 24785.01",DoktorKladivo,,4.90,6.89,4.20,2026-04-21T00:12:53.540390+00:00
8590804087281,"Vrták FESTA 12mm do skla, keramiky, dlažby",iBrusivo_cz,,5.24,7.23,4.20,2026-04-21T00:12:53.540390+00:00
8590804087281,"Vrták FESTA 12mm do skla, keramiky, dlažby",MCprofi,,4.25,6.04,4.20,2026-04-21T00:12:53.540390+00:00
8590804084877,Hladítko PVC 280 x 140 huba 34480,KUTILOVO,,5.16,7.75,5.16,2026-04-21T00:15:52.908463+00:00
8590804084877,Hladítko FESTA oranžová jemná 280x140x12,iBrusivo_cz,,6.18,8.17,5.16,2026-04-21T00:15:52.908463+00:00
8590804088042,Netkaná textília 3.2x10m čierna 50g/m2,MCprofi,,9.48,11.27,9.48,2026-04-21T00:16:26.396865+00:00
8590804088042,Netkaná textília 3.2x10m čierna 50g/m2,MCprofi,,9.48,11.27,9.48,2026-04-21T00:16:26.396865+00:00
8590804088042,"Textília netkaná 3,2 x 10 m čierna 45564",KUTILOVO,,9.92,12.51,9.48,2026-04-21T00:16:26.396865+00:00
8590804088042,Netkaná textília 3.2x10m čierna 50g/m2,iBrusivo_cz,,11.24,13.23,9.48,2026-04-21T00:16:26.396865+00:00
8590804087472,Sada pilníkov 150 mm 5D 22209,KUTILOVO,,12.14,14.73,12.14,2026-04-21T00:17:01.275205+00:00
8590804087472,Súprava pilníkov FESTA 5ks 150mm/hrubosť 2,iBrusivo_cz,,15.14,17.13,12.14,2026-04-21T00:17:01.275205+00:00
8590804087472,Súprava pilníkov FESTA 5ks 150mm/hrubosť 2,MCprofi,,12.90,14.69,12.14,2026-04-21T00:17:01.275205+00:00
8590804085782,Kotúč fibrový priemer 125 mm Z40 3 ks 22160,KUTILOVO,,3.77,6.36,3.77,2026-04-21T00:18:30.046481+00:00
8590804085782,Kotúč brúsny fibrový FESTA 125 P40 3ks,MCprofi,,3.63,5.42,3.77,2026-04-21T00:18:30.046481+00:00
8590804085782,Kotúč brúsny fibrový FESTA 125 P40 3ks,iBrusivo_cz,,4.75,6.74,3.77,2026-04-21T00:18:30.046481+00:00
8590804085782,Kotúč brúsny fibrový FESTA 125 P40 3ks,MCprofi,,3.63,5.42,3.77,2026-04-21T00:18:30.046481+00:00
8590804078579,"Kotúč 115x2x22,2 Forcut Industry 22264",KUTILOVO,,2.25,4.84,2.25,2026-04-21T00:19:46.175889+00:00
8590804078579,Kotúč rezný FESTA INDUSTRY na kov 115x2x22.2mm,MCprofi,,1.90,3.69,2.25,2026-04-21T00:19:46.175889+00:00
8590804078579,Kotúč rezný FESTA INDUSTRY na kov 115x2x22.2mm,MCprofi,,1.90,3.69,2.25,2026-04-21T00:19:46.175889+00:00
8590804078579,FESTA Kotúč rezný INDUSTRY na kov 115x2x22.2mm 22264.01,DoktorKladivo,,2.56,4.55,2.25,2026-04-21T00:19:46.175889+00:00
8590804078579,Kotúč rezný FESTA INDUSTRY na kov 115x2x22.2mm,iBrusivo_cz,,2.71,4.70,2.25,2026-04-21T00:19:46.175889+00:00
8590804093237,Čepeľ náhradná B018 18mm keramická 5ks,KUTILOVO,,6.87,9.46,6.87,2026-04-21T00:20:34.069507+00:00
8590804093237,Čepeľ náhradná keramická 18mm 5ks,MCprofi,,6.14,7.93,6.87,2026-04-21T00:20:34.069507+00:00
8590804093237,Čepeľ náhradná keramická 18mm 5ks,iBrusivo_cz,,8.06,10.05,6.87,2026-04-21T00:20:34.069507+00:00
8590804093237,Čepeľ náhradná keramická 18mm 5ks,MCprofi,,6.14,7.93,6.87,2026-04-21T00:20:34.069507+00:00
8590804088134,Lopatka skladacia 3v1 410 mm,KUTILOVO,,8.06,10.65,8.06,2026-04-21T00:20:51.161308+00:00
8590804088134,Lopatka skladacia 3v1 41cm s puzdrom,iBrusivo_cz,,9.43,11.42,8.06,2026-04-21T00:20:51.161308+00:00
8590804087984,Odizolovávač káblov FESTA univerzálny 125mm 16202,KUTILOVO,,10.17,12.76,10.17,2026-04-21T00:21:27.372973+00:00
8590804087984,Odizolovač káblov FESTA univerzálny 125mm,iBrusivo_cz,,11.98,13.97,10.17,2026-04-21T00:21:27.372973+00:00
8590804087984,Odizolovač káblov FESTA univerzálny 125mm,MCprofi,,11.30,13.09,10.17,2026-04-21T00:21:27.372973+00:00
8590804087984,Univerzálny káblový sťahovák FESTA,eoshop_market,,15.73,17.72,10.17,2026-04-21T00:21:27.372973+00:00
8590804091875,Rezačka polystyrénu elektrická 25 cm,KUTILOVO,,124.08,126.67,124.08,2026-04-21T00:23:32.971872+00:00
8590804091875,"FESTA Tavná rezačka na polystyrén, termonôž 25cm, 250W",Ricom_secure,,125.96,127.95,124.08,2026-04-21T00:23:32.971872+00:00
8590804091875,"Rezačka polystyrénu elektrická FESTA 25cm, CE",iBrusivo_cz,,151.19,153.18,124.08,2026-04-21T00:23:32.971872+00:00
8590804091875,"Rezačka polystyrénu elektrická FESTA 25cm, CE",Shop_Garho,,155.50,158.09,124.08,2026-04-21T00:23:32.971872+00:00
8590804084907,Hladítko PVC 280x130 mm jemný molitan,KUTILOVO,,4.09,6.68,4.09,2026-04-21T00:23:46.578857+00:00
8590804084907,Hladítko FESTA molitan jemný 280x130x20,iBrusivo_cz,,4.76,6.75,4.09,2026-04-21T00:23:46.578857+00:00
8590804091929,"Sada vrtákov stupňovitých 4-12,4-20,4-32 mm",KUTILOVO,,27.86,30.45,27.86,2026-04-21T00:28:17.056339+00:00
8590804091929,"FESTA sada stupňovitých vrtákov 4-12/4-20/4-32mm, puzdro",Ricom_secure,,30.36,32.35,27.86,2026-04-21T00:28:17.056339+00:00
8590804091929,Sada stupňových vrtákov 4-12/4-20/4-32mm,iBrusivo_cz,,35.81,37.80,27.86,2026-04-21T00:28:17.056339+00:00
8590804091929,Sada stupňových vrtákov 4-12/4-20/4-32mm,MCprofi,,30.96,32.75,27.86,2026-04-21T00:28:17.056339+00:00
8590804091950,Sekáč SDS+ špicatý 400 mm Festa,KUTILOVO,,3.64,6.23,3.64,2026-04-21T00:29:25.121234+00:00
8590804091950,Špičiak FESTA SDS+ 400mm,iBrusivo_cz,,4.43,6.42,3.64,2026-04-21T00:29:25.121234+00:00
8590804091950,Špičiak FESTA SDS+ 400mm,Shop_Garho,,4.96,7.55,3.64,2026-04-21T00:29:25.121234+00:00
8590804091981,"Korunka vykružovacia diamantová pr.10,0 mm M14 24762",KUTILOVO,,6.12,8.71,6.12,2026-04-21T00:31:57.034083+00:00
8590804091981,Korunka vykružovacia FESTA diamantová 10mm M14,MCprofi,,6.55,8.34,6.12,2026-04-21T00:31:57.034083+00:00
8590804091981,Korunka vykružovacia FESTA diamantová 10mm M14,Shop_Garho,,6.48,9.07,6.12,2026-04-21T00:31:57.034083+00:00
8590804091981,Korunka vykružovacia FESTA diamantová 10mm M14,MCprofi,,6.55,8.34,6.12,2026-04-21T00:31:57.034083+00:00
8590804091981,FESTA Korunka vykružovacia diamantová 10mm M14 24762.01,DoktorKladivo,,7.29,9.28,6.12,2026-04-21T00:31:57.034083+00:00
8590804091981,Korunka vykružovacia FESTA diamantová 10mm M14,iBrusivo_cz,,7.88,9.87,6.12,2026-04-21T00:31:57.034083+00:00
8590804091981,Korunka vykružovacia FESTA 24762 diamantová 10mm M14,home_master,,13.90,15.89,6.12,2026-04-21T00:31:57.034083+00:00
8590804094180,"Spojka 3/4"" Festa Aquatic",KUTILOVO,,1.88,4.47,1.88,2026-04-21T00:36:09.441896+00:00
8590804094180,"Spojka FESTA AQUATIC 3/4""",iBrusivo_cz,,2.26,4.25,1.88,2026-04-21T00:36:09.441896+00:00
8590804092223,Vrták &Oslash; 9x120 mm do dreva,KUTILOVO,,1.09,3.68,1.09,2026-04-21T00:40:32.036727+00:00
8590804092223,Vrták do dreva 9x120mm,iBrusivo_cz,,1.15,3.14,1.09,2026-04-21T00:40:32.036727+00:00
8590804098201,FESTA Nôž odlamovací 25mm 16137.01,DoktorKladivo,,4.49,6.48,4.49,2026-04-21T00:48:53.125081+00:00
8590804098201,Nôž odlamovací FESTA 25mm,iBrusivo_cz,,5.50,7.49,4.49,2026-04-21T00:48:53.125081+00:00
8590804094128,Kľúč račňový FESTA CrV 32mm 72T 17683,KUTILOVO,,17.99,20.58,17.99,2026-04-21T00:54:02.818778+00:00
8590804094128,"Kľúč račňový, 32 mm, FESTA",euronaradi,,19.22,21.01,17.99,2026-04-21T00:54:02.818778+00:00
8590804094128,Kľúč račňový FESTA CrV 32mm 72T,iBrusivo_cz,,21.76,23.75,17.99,2026-04-21T00:54:02.818778+00:00
8590804094128,"Kľúč račňový, 32 mm, FESTA",VISOTRADE,,19.85,21.84,17.99,2026-04-21T00:54:02.818778+00:00
8590804094128,FESTA Kľúč račňový CrV 32mm 72T 17683.01,DoktorKladivo,,20.59,22.58,17.99,2026-04-21T00:54:02.818778+00:00
8590804094128,"Kľúč račňový, 32 mm, FESTA",eoshop_market,,22.44,24.43,17.99,2026-04-21T00:54:02.818778+00:00
8590804095767,"FESTA svorka račňová-rýchloupínacia,kovová 800x120mm, rýchlosvierka",Ricom_secure,,37.60,39.59,37.60,2026-04-21T00:57:02.557569+00:00
8590804095767,"Zvierka rýchloupínacia FESTA 800x120mm, kovaná",iBrusivo_cz,,44.21,46.20,37.60,2026-04-21T00:57:02.557569+00:00
8590804095514,"Korunka diamantová vykružovacia, Ø 65 mm, M14, FESTA",euronaradi,,19.89,21.68,19.89,2026-04-21T00:58:54.314931+00:00
8590804095514,Korunka vykružovacia diamantová pr. 65mm M14 24793,KUTILOVO,,20.30,22.89,19.89,2026-04-21T00:58:54.314931+00:00
8590804095514,Korunka vykružovacia FESTA diamantová 65mm M14,Shop_Garho,,20.59,23.18,19.89,2026-04-21T00:58:54.314931+00:00
8590804095514,Korunka vykružovacia FESTA diamantová 65mm M14,iBrusivo_cz,,26.01,28.00,19.89,2026-04-21T00:58:54.314931+00:00
8590804095514,"Korunka diamantová vykružovacia, Ø 65 mm, M14, FESTA",VISOTRADE,,20.01,22.00,19.89,2026-04-21T00:58:54.314931+00:00
8590804095514,Korunka vykružovacia FESTA diamantová 65mm M14,MCprofi,,20.82,22.61,19.89,2026-04-21T00:58:54.314931+00:00
8590804095514,Otvor S-Line 65 mm,eoshop_market,,23.06,25.05,19.89,2026-04-21T00:58:54.314931+00:00
8590804095538,Korunka brúsna FESTA diamantová 20x50mm,KUTILOVO,,19.01,21.60,19.01,2026-04-21T00:59:46.877521+00:00
8590804095538,"FESTA diamantová korunka brúsna valec 20*50mm/M14, 24795",naradi_hornig,,20.39,22.38,19.01,2026-04-21T00:59:46.877521+00:00
8590804095538,Korunka brúsna FESTA diamantová 20x50mm M14,iBrusivo_cz,,24.73,26.72,19.01,2026-04-21T00:59:46.877521+00:00
8590804095798,Huba brúsna FESTA diamantová 90x55mm P120,KUTILOVO,,13.34,15.93,13.34,2026-04-21T01:07:48.657225+00:00
8590804097440,"Vrták stupňovitý FESTA 4-32mm oceľ ALU,PVC 20494",KUTILOVO,,11.15,13.74,11.15,2026-04-21T01:08:28.959015+00:00
8590804097440,Vrták stupňový HSS 4-32mm,iBrusivo_cz,,14.30,16.29,11.15,2026-04-21T01:08:28.959015+00:00
8590804095224,Meter 5m x19mm zvinovací 11355 FESTA,KUTILOVO,,3.49,6.08,3.49,2026-04-21T01:11:00.517109+00:00
8590804095224,FESTA Meter zvinovací 5mx19mm 11355.01,DoktorKladivo,,3.79,5.78,3.49,2026-04-21T01:11:00.517109+00:00
8590804095224,Meter zvinovací FESTA 5mx19mm,iBrusivo_cz,,4.02,6.01,3.49,2026-04-21T01:11:00.517109+00:00
8590804095224,Meter zvinovací FESTA 5mx19mm,MCprofi,,3.17,4.96,3.49,2026-04-21T01:11:00.517109+00:00
8590804095255,Meter 10m x25mm zvinovací 11360 FESTA,KUTILOVO,,6.60,9.19,6.60,2026-04-21T01:11:34.334900+00:00
8590804095255,FESTA Meter zvinovací 10mx25mm 11360.01,DoktorKladivo,,7.12,9.11,6.60,2026-04-21T01:11:34.334900+00:00
8590804095255,Meter zvinovací FESTA 10mx25mm,iBrusivo_cz,,7.75,9.74,6.60,2026-04-21T01:11:34.334900+00:00
8590804095644,Kliešte kombinované 200mm 17096,KUTILOVO,,4.12,6.71,4.12,2026-04-21T01:15:18.980075+00:00
8590804095644,Kliešte kombinované 200mm,iBrusivo_cz,,4.76,6.75,4.12,2026-04-21T01:15:18.980075+00:00
8590804096405,Spony distančné 2mm 600ks box 37127,KUTILOVO,,22.15,24.74,22.15,2026-04-21T01:17:14.235816+00:00
8590804096405,Spony dištančné FESTA NIVELYS 2mm 600ks box,iBrusivo_cz,,27.01,29.00,22.15,2026-04-21T01:17:14.235816+00:00
8590804096412,Spony distančné 4mm 100 ks 37188,KUTILOVO,,4.44,7.03,4.44,2026-04-21T01:17:48.260358+00:00
8590804096412,Spony dištančné FESTA NIVELYS 4mm 100ks,iBrusivo_cz,,5.37,7.36,4.44,2026-04-21T01:17:48.260358+00:00
8590804044796,Vrták Festa HSS 4341 &Oslash; 4.60mm,KUTILOVO,,1.00,3.59,1.00,2026-04-21T01:20:03.378293+00:00
8590804045588,Vrták Festa HSS 4341 &Oslash; 13.50mm,KUTILOVO,,4.67,7.26,4.67,2026-04-21T01:22:13.396787+00:00
8590804045588,Vrták FESTA HSS 4341 Priemer: 13.50 mm,Shop_Garho,,4.93,7.52,4.67,2026-04-21T01:22:13.396787+00:00
8590804045595,Vrták Festa HSS 4341 &Oslash; 14.00mm,KUTILOVO,,6.00,8.59,6.00,2026-04-21T01:22:25.476655+00:00
8590804097501,Kotúč diam. univerzál. 230x22 2mm Festa 21303,KUTILOVO,,23.62,26.21,23.62,2026-04-21T01:25:35.841141+00:00
8590804092469,Páska lepiaca Goliaš 48mm x 25m 38995,KUTILOVO,,10.24,12.83,10.24,2026-04-21T01:27:41.741662+00:00
8590804092469,"Páska lepiaca FESTA ""GOLIÁŠ"" 48mmx25m",MCprofi,,10.22,12.01,10.24,2026-04-21T01:27:41.741662+00:00
8590804092469,"Páska lepiaca FESTA ""GOLIÁŠ"" 48mmx25m",Shop_Garho,,10.10,12.69,10.24,2026-04-21T01:27:41.741662+00:00
8590804092469,"Páska lepiaca FESTA ""GOLIÁŠ"" 48mmx25m",iBrusivo_cz,,12.14,14.13,10.24,2026-04-21T01:27:41.741662+00:00
8590804092469,"Páska lepiaca FESTA ""GOLIÁŠ"" 48mmx25m",MCprofi,,10.22,12.01,10.24,2026-04-21T01:27:41.741662+00:00
8590804098522,"Kotúč rašplový stredne hrubý 125x22,2 FESTA 21802",KUTILOVO,,9.44,12.03,9.44,2026-04-21T01:30:51.117832+00:00
8590804098522,Kotúč rašplový FESTA stredne hrubý 125x22. 2mm,Shop_Garho,,10.07,12.66,9.44,2026-04-21T01:30:51.117832+00:00
8590804098522,Kotúč rašplový FESTA stredne hrubý 125x22.2mm,iBrusivo_cz,,12.05,14.04,9.44,2026-04-21T01:30:51.117832+00:00
8590804098522,"Festa Rašple rotačná stredne hrubá, O 125 x 22.2 mm",TSBohemia,,10.49,12.88,9.44,2026-04-21T01:30:51.117832+00:00
8590804098522,Maliarska pištoľ Festa,eoshop_market,,13.86,15.85,9.44,2026-04-21T01:30:51.117832+00:00
8590804098805,Hadica tlaková vzduchová FESTA so spojkami 9/15mm x5mPVC 48031,KUTILOVO,,9.84,12.43,9.84,2026-04-21T01:36:25.800440+00:00
8590804098805,Hadica tlaková vzduchová FESTA so spojkami 9/15mm x 5m PVC,iBrusivo_cz,,12.18,14.17,9.84,2026-04-21T01:36:25.800440+00:00
8590804098812,Hadica tlaková vzduchová FESTA so spojkami 9/15mm x10m PVC 48032,KUTILOVO,,14.47,17.06,14.47,2026-04-21T01:36:40.708728+00:00
8590804098812,Hadica tlaková vzduchová FESTA so spojkami 9/15mm x 10m PVC,iBrusivo_cz,,18.25,20.24,14.47,2026-04-21T01:36:40.708728+00:00
8590804098584,"Korunka vykružovacia diamantová &Oslash; 6,0mm 24700",KUTILOVO,,3.59,6.18,3.59,2026-04-21T01:39:20.087450+00:00
8590804098584,FESTA Korunka vykružovacia diamantová 6mm 24700.01,DoktorKladivo,,4.48,6.47,3.59,2026-04-21T01:39:20.087450+00:00
8590804098584,Korunka vykružovacia FESTA diamantová 6mm,iBrusivo_cz,,4.80,6.79,3.59,2026-04-21T01:39:20.087450+00:00
8590804099437,"Plátok pílový do chvosty, 305 x 50 x 1,5 mm, SK, FESTA",euronaradi,,10.57,12.36,10.57,2026-04-21T01:43:04.773986+00:00
8590804099437,"Plátok pílový do chvosty, 305 x 50 x 1,5 mm, SK, FESTA",eoshop_market,,13.20,15.19,10.57,2026-04-21T01:43:04.773986+00:00
8590804099420,Plátok pílový pre lupien.pílu 24122 165mm 24111,KUTILOVO,,1.45,4.04,1.45,2026-04-21T01:43:17.483646+00:00
8590804099420,Plátok pílový pre pílu 24122 165mm,iBrusivo_cz,,1.68,3.67,1.45,2026-04-21T01:43:17.483646+00:00
8590804099413,Plátok pílový pre lupien.pílu 24121 130mm 24110,KUTILOVO,,1.39,3.98,1.39,2026-04-21T01:43:31.801476+00:00
8590804099413,Plátok pílový pre lupienkovú pílu 24121 130mm,iBrusivo_cz,,1.56,3.55,1.39,2026-04-21T01:43:31.801476+00:00
8590804099970,"Odhrotovač FESTA vonkajší 1/4"", 3-19mm 16321",KUTILOVO,,8.59,11.18,8.59,2026-04-21T01:45:00.107537+00:00
8590804099970,"Odhrotovač FESTA vonkajší 3-19mm 1/4""",Shop_Garho,,7.99,10.58,8.59,2026-04-21T01:45:00.107537+00:00
8590804099970,"Odhrotovač FESTA vonkajší 3-19mm 1/4""",iBrusivo_cz,,10.19,12.18,8.59,2026-04-21T01:45:00.107537+00:00
8590804099970,"Odhrotovač FESTA vonkajší 3-19mm 1/4""",eoshop_market,,12.60,14.59,8.59,2026-04-21T01:45:00.107537+00:00
8590804101406,Odizolovávač káblov FESTA univerzálny 125mm 16202,KUTILOVO,,10.17,12.76,10.17,2026-04-21T01:45:34.486792+00:00
8590804101406,Odizolovač káblov FESTA univerzálny 125mm,iBrusivo_cz,,11.98,13.97,10.17,2026-04-21T01:45:34.486792+00:00
8590804101406,Odizolovač káblov FESTA univerzálny 125mm,MCprofi,,11.30,13.09,10.17,2026-04-21T01:45:34.486792+00:00
8590804101406,Univerzálny káblový sťahovák FESTA,eoshop_market,,15.73,17.72,10.17,2026-04-21T01:45:34.486792+00:00
8590804101536,"Nadstavec na bit STAHLBERG 1/4"" 150mm magnet predĺžený 18605",KUTILOVO,,2.58,5.17,2.58,2026-04-21T01:45:48.444469+00:00
8590804101529,Korunka vykružovacia FESTA nastaviteľná 19-127mm 24415,KUTILOVO,,13.39,15.98,13.39,2026-04-21T01:46:03.259262+00:00
8590804100010,Korunka brúsna FESTA diamantová kužeľ 20-48mm 24779,KUTILOVO,,28.62,31.21,28.62,2026-04-21T01:46:16.571710+00:00
8590804100010,"FESTA diamantová korunka brúsna kužeľ 20-48mm/M14, 24779",naradi_hornig,,30.58,32.57,28.62,2026-04-21T01:46:16.571710+00:00
8590804100010,"Korunka diamantová brúsna, kužeľ, 20 - 48 mm, FESTA",euronaradi,,30.98,32.77,28.62,2026-04-21T01:46:16.571710+00:00
8590804100010,FESTA Korunka brúsna FESTA diamantová kužeľ 20-48mm,Ricom_secure,,31.32,33.31,28.62,2026-04-21T01:46:16.571710+00:00
8590804100010,Korunka diamantová brúsna FESTA kužeľ 20-48mm M14,iBrusivo_cz,,36.96,38.95,28.62,2026-04-21T01:46:16.571710+00:00
8590804100010,"Korunka diamantová brúsna, kužeľ, 20 - 48 mm, FESTA",VISOTRADE,,34.06,36.05,28.62,2026-04-21T01:46:16.571710+00:00
8590804100010,"Festa Korunka diamantová brúsna, kužeľ, 20 - 48 mm",TEshop,,35.91,43.90,28.62,2026-04-21T01:46:16.571710+00:00
8590804100010,"Korunka diamantová brúsna, kužeľ, 20 - 48 mm, FESTA",eoshop_market,,39.84,43.83,28.62,2026-04-21T01:46:16.571710+00:00
8590804080145,"Vrták priemer 5,5 338 HSS-G Co5% 22555",KUTILOVO,,2.22,4.81,2.22,2026-04-21T01:48:56.931842+00:00
8590804080145,FESTA Vrták HSS-G CO5 5.50mm 22555.01,DoktorKladivo,,2.56,4.55,2.22,2026-04-21T01:48:56.931842+00:00
8590804080145,Vrták HSS-G CO5 FESTA 5.50mm,iBrusivo_cz,,2.71,4.70,2.22,2026-04-21T01:48:56.931842+00:00
8590804101895,"FESTA tŕň štiepací SDS+, 0-42*145mm, 19374",naradi_hornig,,5.78,7.77,5.78,2026-04-21T01:50:22.801697+00:00
8590804101895,Tŕň štiepací SDS+ 42x145mmn 19374,KUTILOVO,,5.90,8.49,5.78,2026-04-21T01:50:22.801697+00:00
8590804101895,Tŕň štiepací SDS+ 42x145mm,iBrusivo_cz,,6.87,8.86,5.78,2026-04-21T01:50:22.801697+00:00
8590804101642,Vrták SDS Max 16x550mm 20508,KUTILOVO,,10.78,13.37,10.78,2026-04-21T01:50:37.895511+00:00
